  Residual norms for solver_ solve.
  0 KSP Residual norm 4.085080513843e-01 
  1 KSP Residual norm 4.108796928415e-03 
  2 KSP Residual norm 2.438767111058e-03 
  3 KSP Residual norm 2.410182648384e-03 
  4 KSP Residual norm 1.281088150644e-03 
  5 KSP Residual norm 1.256328091390e-03 
  6 KSP Residual norm 4.906842417197e-04 
  7 KSP Residual norm 4.837839211568e-04 
  8 KSP Residual norm 2.106079749825e-04 
  9 KSP Residual norm 2.093833010333e-04 
 10 KSP Residual norm 1.107277557365e-04 
 11 KSP Residual norm 1.105352506494e-04 
 12 KSP Residual norm 5.732992498874e-05 
 13 KSP Residual norm 5.729672916929e-05 
 14 KSP Residual norm 3.078245847081e-05 
 15 KSP Residual norm 3.077579313613e-05 
 16 KSP Residual norm 1.714501172331e-05 
 17 KSP Residual norm 1.713906408600e-05 
 18 KSP Residual norm 1.003732235304e-05 
 19 KSP Residual norm 1.002146919556e-05 
 20 KSP Residual norm 6.058321292266e-06 
 21 KSP Residual norm 6.021641959269e-06 
 22 KSP Residual norm 3.313989446922e-06 
 23 KSP Residual norm 3.259885674270e-06 
 24 KSP Residual norm 2.042969395626e-06 
 25 KSP Residual norm 1.857085281757e-06 
 26 KSP Residual norm 1.257256645586e-06 
 27 KSP Residual norm 9.775108856611e-07 
 28 KSP Residual norm 7.666298776462e-07 
 29 KSP Residual norm 5.439327021106e-07 
 30 KSP Residual norm 5.049211250167e-07 
 31 KSP Residual norm 3.188565911849e-07 
 32 KSP Residual norm 3.152835514029e-07 
 33 KSP Residual norm 1.732637866278e-07 
 34 KSP Residual norm 1.726497208957e-07 
 35 KSP Residual norm 8.591834057373e-08 
 36 KSP Residual norm 8.581947622957e-08 
 37 KSP Residual norm 4.403328081263e-08 
 38 KSP Residual norm 4.401993197993e-08 
 39 KSP Residual norm 2.130092268119e-08 
 40 KSP Residual norm 2.129478076219e-08 
 41 KSP Residual norm 1.044796221394e-08 
 42 KSP Residual norm 1.044146477539e-08 
 43 KSP Residual norm 4.791151414408e-09 
 44 KSP Residual norm 4.779184888042e-09 
 45 KSP Residual norm 1.965121168802e-09 
 46 KSP Residual norm 1.946155446485e-09 
 47 KSP Residual norm 7.908784123281e-10 
 48 KSP Residual norm 7.613390050310e-10 
 49 KSP Residual norm 3.599878767627e-10 
 50 KSP Residual norm 3.133809795363e-10 
 51 KSP Residual norm 1.931358918993e-10 
 52 KSP Residual norm 1.366184066577e-10 
 53 KSP Residual norm 1.098276076582e-10 
 54 KSP Residual norm 7.228772357118e-11 
