  Residual norms for solver_ solve.
  0 KSP Residual norm 9.606522836320e-01 
  1 KSP Residual norm 6.319601224473e-02 
  2 KSP Residual norm 3.728719817627e-02 
  3 KSP Residual norm 1.747405411796e-02 
  4 KSP Residual norm 8.453005494443e-03 
  5 KSP Residual norm 7.574461089446e-03 
  6 KSP Residual norm 2.577952465925e-03 
  7 KSP Residual norm 1.167323989676e-03 
  8 KSP Residual norm 6.802412156850e-04 
  9 KSP Residual norm 6.438852672758e-04 
 10 KSP Residual norm 3.314546944994e-04 
 11 KSP Residual norm 1.836686864988e-04 
 12 KSP Residual norm 1.250113196586e-04 
 13 KSP Residual norm 8.723274594935e-05 
 14 KSP Residual norm 6.778407849423e-05 
 15 KSP Residual norm 3.359275867522e-05 
 16 KSP Residual norm 1.711529651588e-05 
 17 KSP Residual norm 8.084387289529e-06 
 18 KSP Residual norm 6.711654782918e-06 
 19 KSP Residual norm 3.642514865196e-06 
 20 KSP Residual norm 1.741033787089e-06 
 21 KSP Residual norm 5.968686551134e-07 
 22 KSP Residual norm 3.758025924970e-07 
 23 KSP Residual norm 2.527786390684e-07 
 24 KSP Residual norm 1.278336450083e-07 
 25 KSP Residual norm 5.188094003785e-08 
 26 KSP Residual norm 2.909518308087e-08 
 27 KSP Residual norm 2.798450920062e-08 
 28 KSP Residual norm 1.891891808964e-08 
 29 KSP Residual norm 1.101216830509e-08 
 30 KSP Residual norm 3.888522983741e-09 
 31 KSP Residual norm 3.212132822633e-09 
 32 KSP Residual norm 1.816328944681e-09 
 33 KSP Residual norm 6.936073609581e-10 
 34 KSP Residual norm 3.312275194334e-10 
 35 KSP Residual norm 1.564283789497e-10 
