  Residual norms for solver_ solve.
  0 KSP Residual norm 4.335710080716e-01 
  1 KSP Residual norm 2.418733709038e-02 
  2 KSP Residual norm 1.127087609967e-02 
  3 KSP Residual norm 2.570263484500e-03 
  4 KSP Residual norm 1.460863789195e-03 
  5 KSP Residual norm 5.999653280570e-04 
  6 KSP Residual norm 5.957988219574e-04 
  7 KSP Residual norm 3.028575540442e-04 
  8 KSP Residual norm 1.737413992816e-04 
  9 KSP Residual norm 1.200268979205e-04 
 10 KSP Residual norm 6.527540525040e-05 
 11 KSP Residual norm 3.792491995822e-05 
 12 KSP Residual norm 3.144811871002e-05 
 13 KSP Residual norm 2.415078322911e-05 
 14 KSP Residual norm 1.256278880847e-05 
 15 KSP Residual norm 6.134528878716e-06 
 16 KSP Residual norm 2.222220459564e-06 
 17 KSP Residual norm 8.933649156588e-07 
 18 KSP Residual norm 3.522105845760e-07 
 19 KSP Residual norm 3.410479499878e-07 
 20 KSP Residual norm 1.232108659852e-07 
 21 KSP Residual norm 6.735848999785e-08 
 22 KSP Residual norm 4.177765657564e-08 
 23 KSP Residual norm 2.668066252157e-08 
 24 KSP Residual norm 1.210928145616e-08 
 25 KSP Residual norm 1.205156792231e-08 
 26 KSP Residual norm 5.971945904081e-09 
 27 KSP Residual norm 2.813696816768e-09 
 28 KSP Residual norm 1.382174566854e-09 
 29 KSP Residual norm 6.858032701529e-10 
 30 KSP Residual norm 2.414786350487e-10 
 31 KSP Residual norm 2.392167998770e-10 
 32 KSP Residual norm 9.557663710668e-11 
